,t,i,Ia_1,Ia_2,Ia_3,Ia_4,Ia_5,Ia_6,Im_1,Im_2,Im_3,Im_4,Im_5,Im_6,Ip_1,Ip_2,Ip_3,Ip_4,Ip_5,Ip_6,y
5,71,5,1012.9521929480817,460.77993971004474,377.0512001845013,2471.7889746876367,45.685576409371016,12089.576265816599,867.8873241177694,394.7992824681571,323.0520410294909,2117.821153219066,39.14405704712365,10358.149431246558,2070.201215734849,982.6545751399346,764.9427901652822,5120.006795248208,100.40101802573776,24462.272056636855,0.004098462785264466
0,72,0,12628.353674867047,801.6720840266472,630.3697404703553,4787.019489143158,16.5811175150245,846.5702257057832,10829.852349605948,687.171159159035,540.6343714108917,4104.681878650885,14.209433781848603,726.0960286490022,25487.005567121894,1695.7924594632323,1261.9003316195644,9805.95225170116,36.17125873112253,1689.0823325769122,0.0062458137695320035
1,72,1,604.3777112511733,13188.230078999106,267.873805885895,3069.2797198787684,42.790022008900735,332.4421886486556,518.3036161926226,11304.586415336164,229.74101922231264,2631.787247841781,36.669541947843854,285.13281663305514,1219.7772162462986,27897.318077112293,536.240911924773,6287.254616051937,93.34527397154685,663.2907825000642,0.002855978710151561
2,72,2,1046.7334210635054,583.3134602904075,9163.824483815384,1930.2785619339388,19.322181063405132,629.3217645362424,897.6600348212074,500.00018043225714,7859.321555997591,1655.1383281158774,16.558428712212077,539.7638850234683,2112.5556994046556,1233.8942407666511,18344.52451096665,3954.071934266262,42.15081461552446,1255.6268124101507,0.0031409656254061708
3,72,3,2309.081778631935,1995.52642873417,553.3890007393439,14287.083985793854,20.165121055688207,1079.044713422545,1980.2276187052246,1710.51011565493,474.6121131023523,12250.615412837627,17.280798600222646,925.4874047780468,4660.273354875884,4221.175637686937,1107.7970890965344,29266.324003584825,43.98966537621979,2152.916918360843,0.0051331980444679435
4,72,4,393.9262381524922,1328.9969296965908,286.888960479145,984.6918743738943,1825.9137136862496,1065.6987142914156,337.82416185553296,1139.1794461787058,246.0492990949029,844.3347477410747,1564.7437503825988,914.0406556800765,795.0363510019175,2811.2529011978845,574.3062382666042,2017.0884043083033,3983.181308413309,2126.2888954768773,0.002018427324024389
5,72,5,1015.6777311452489,541.6325435905875,459.92709467666344,2671.131325773631,56.846697504115205,11749.410716638871,871.027225423477,464.2724503364758,394.45484096337134,2290.390580875249,48.715617820667134,10077.368895421609,2049.8779694157743,1145.7257917818158,920.7011631939182,5471.669020350654,124.00953081527994,23442.499460832358,0.003959250828543227
0,73,0,13593.923833686993,644.8964765508002,503.0540691364408,4451.4132545525945,17.918203924717673,692.6620469852471,11651.10583883924,552.6088178649309,431.1754433204944,3814.9577490202914,15.352319994862116,593.7052278457696,27058.99096607991,1352.0675120655635,992.3377801831753,9007.329597162958,38.77617217250584,1360.7929359058062,0.0060618059518134934
1,73,1,538.0751646748647,13639.122856881278,267.6441859518361,3051.2505069639815,39.295995980783914,308.129433589714,461.17447541835713,11687.301501424787,229.40198203353762,2614.9878926292345,33.6688156552117,264.10867517802006,1071.0499189298584,28595.31037677701,527.9620097742265,6174.133343298742,85.03912067542693,605.3462267761158,0.0028574680325190545
2,73,2,1109.4842984544607,764.602059395792,8832.693439065826,2174.0206015276003,20.112280441523144,685.8250751844536,950.9188918500209,655.1839799771599,7570.638511762611,1863.1828289240852,17.232205106156314,587.8450166238147,2208.451803627931,1603.0380716245706,17423.6050120962,4399.079346082807,43.52429810816048,1347.361128908439,0.0030215123319085766
3,73,3,2580.6113360401337,2029.2820017040397,579.2961134803651,14021.006526136815,19.63872171209048,1118.4556178684325,2211.795223583878,1738.882392526011,496.5236817833786,12016.306830475543,16.826459910870224,958.6680118134174,5136.761076726893,4254.5220311918965,1142.734856129214,28371.175589173763,42.4994858611616,2197.3002715304583,0.005029439712609838
4,73,4,328.1528654333299,1197.3690543046193,338.2426898516083,981.60523621952,1928.3926780312227,971.1573890701837,281.253875868239,1026.0200229132497,289.91305446955397,841.2569869950062,1652.2471556451446,832.4134712758367,653.1951723349758,2510.362294017614,667.2264883707646,1986.2550141547977,4173.168628602742,1907.9204937694244,0.002049417639852866
5,73,5,940.7981809038056,558.6539932346025,436.5121728488717,2551.0841420061465,69.46395765637678,11826.38323114558,806.341076557635,478.70803147825586,374.14135217313276,2186.334464901823,59.51673005457503,10136.812867687298,1872.6785429601698,1171.254522552351,861.0754732018638,5162.058515606089,150.3245745602687,23233.926022513195,0.003797876510024178
0,74,0,10283.469928662118,620.3655830017101,2939.8284998768495,3517.962087697455,9.801900479098864,667.5304529874771,8804.502623794271,531.3073228105065,2516.915464881322,3012.264710726596,8.395888836166705,571.4801804899131,20186.58612602287,1288.8618344337397,5714.161063732896,7030.873343446618,21.035645224217294,1291.19298682192,0.005845605843511486
1,74,1,466.96046763111156,13932.303468327147,235.4772618751769,3272.4153375222077,32.453392635231786,263.74294248932017,399.8022740366208,11932.213938309382,201.60235947993877,2802.0146307234295,27.798188474050626,225.79324089588016,916.6495125356696,28945.535822908765,457.69846821266486,6540.132381110936,69.64751940225007,510.1535609977269,0.002845609470929061
2,74,2,745.8904044737432,329.37927632776615,9703.761002509402,1685.9299441651515,19.671357962212028,432.0970752284574,638.6165437162352,282.0943429005234,8307.813240041487,1443.5821503948782,16.849644113338194,369.9230700795532,1464.1926309830876,684.313233913062,18861.25442168878,3369.4393537673095,42.21627306398819,835.7981432372411,0.00288760462254518
3,74,3,2233.2649754512536,2125.8228472167984,525.9023320701444,14524.2224973335,18.835686672206567,1063.2905975677402,1912.077097749295,1820.644595174217,450.24793543567165,12436.405449751279,16.133843818342044,910.2948036179545,4383.928390117077,4416.576305358071,1022.1992981452597,29027.592181252614,40.42285710163443,2056.7052130562656,0.004898767310697387
4,74,4,254.56025508294763,1078.5484322806158,254.7080593911448,930.5062010026279,2084.434825841898,717.8125338563742,217.94943237444195,923.7144931602423,218.0666844131682,796.7484931672569,1785.4377445803252,614.5272242940775,499.705114046346,2240.7753573766468,495.0774766802943,1859.6764494477952,4473.360200188897,1388.452774581671,0.0020710413060307793
5,74,5,1016.0722805189922,492.4388096570761,374.1847867299559,2528.7732089797196,50.90464495851092,11942.93044579336,869.9408975621884,421.74542362736537,320.35592432803384,2165.269013409434,43.60274226692451,10224.474428387626,1994.5631915344748,1023.0831705556378,727.3050584627911,5053.915790853318,109.2453503170461,23101.010545206787,0.003618039135258112
0,75,0,10172.535380403702,629.1137844194037,2895.9820441460142,3506.9127676931,10.084300861680902,656.1819680335421,8710.252173497867,538.8505844978099,2479.5635177145264,3003.0870588383727,8.638633786971308,561.8062437535652,19702.20445790331,1295.3281121255907,5549.4107476217805,6924.948854510734,21.458399395255842,1250.376959232695,0.005601834034786792
1,75,1,461.9230581875527,14128.772454184831,231.96520552942044,3262.137238057211,33.388400138706984,259.25912785412066,395.5224701717616,12101.62212897657,198.610506640594,2793.477560666168,28.60189967428984,221.97104442696826,894.6543015975195,29090.75687575542,444.5021360686162,6441.601210628693,71.04722827811055,494.0270469654009,0.002820407916720753
2,75,2,737.8439944930075,334.024079861494,9559.032992954779,1680.6347252305445,20.23810509724799,424.75112249338207,631.7802805695443,286.099391123368,8184.522249325491,1439.1839000016773,17.336807070254473,363.66106397778896,1429.0589999363958,687.746464132525,18317.447974238832,3318.6766498877237,43.06469512726566,809.3776465171028,0.0027421500741086594
3,75,3,2209.173278493741,2155.8005361076025,518.0586931222186,14478.604387135922,19.378357466892655,1045.2139131346116,1891.608692529302,1846.4932858121058,443.56609119775044,12398.514689502956,16.60031130027225,894.8854602281679,4278.735043740188,4438.734466981533,992.7273151857917,28590.2734134918,41.23523681534711,1991.6905037325812,0.004743676048188009
4,75,4,251.8141463182918,1093.7577849314744,250.9091828067289,927.5836394386845,2144.4890156941906,705.60921833158,215.61632702813625,936.8289748304821,214.83049496275174,794.3209906019223,1837.0589613365387,604.1245932081001,487.71457759810454,2252.0174279529856,480.8034354215958,1831.6592646868914,4563.261492164031,1344.56225834432,0.0020826944546803888
5,75,5,1005.111241081992,499.383027729144,368.6039589071103,2520.830762839618,52.37124740383669,11739.892268488631,860.6283531937072,427.7331748953419,315.6017251000376,2158.671955329291,44.86340039771544,10051.395952248986,1946.7031997630136,1028.216024757639,706.3354468339791,4977.775399593091,111.44085832361435,22370.762245087903,0.0034238208368502247
0,76,0,10004.818605360393,635.3824006699235,2835.5750533103633,3477.520324627174,10.333774645739364,640.952143578618,8577.053927887733,544.6083518525601,2430.9606137626324,2981.124361538344,8.856775690071848,549.5055001343276,19116.124415526803,1296.1562932380816,5356.397659825285,6783.440464996353,21.794049602548988,1203.0979099402243,0.005335673821937316
1,76,1,454.3072335440129,14269.554383940093,227.126667226695,3234.7963290029184,34.214390025414204,253.24178632706253,389.4740919989045,12230.931304540854,194.71746364769365,2773.047815914424,29.324151940226876,217.11099002431865,868.0410851875016,29109.3563450073,429.0419847630908,6309.969824988033,72.1585421491919,475.34697698104657,0.002782131556442095
2,76,2,725.6790021274041,337.3523629589897,9359.642109447632,1666.5488429322938,20.73877209737374,414.8927518770845,622.1190189542966,289.1564421534958,8024.09419578534,1428.6586106126188,17.774594361769942,355.69870762802196,1386.548885850899,688.186181781239,17680.35200948714,3250.860901654624,43.73830892204285,778.7735911853501,0.002588216950270993
3,76,3,2172.7501643019154,2177.2813661390014,507.2525602627203,14357.255045617252,19.85775531830676,1020.9547515142624,1862.6819801670122,1866.2235766713477,434.8715770331476,12307.839720792312,17.019500675398238,875.2919495877295,4151.455823736603,4441.572416698292,958.1994394962783,28006.0433156935,41.88023440020487,1916.3810278133317,0.004567209388426571
4,76,4,247.66243241890874,1104.6562074339818,245.67549403541045,919.8092945612609,2197.5411605037475,689.2321993757392,212.31909568362565,946.8392512288832,210.61951757176456,788.5118245225356,1883.448187667471,590.8972896354671,473.2065675468903,2253.4572780429917,464.08069495159987,1794.2300853340212,4634.639586940117,1293.7218899100944,0.0020839489503348954
5,76,5,988.5397562347838,504.3589806336662,360.91528693737354,2499.702956251963,53.66685068312237,11467.412214054,847.4675187558097,432.30362203191,309.4154910219416,2142.884781066252,45.99628642849952,9831.320711009246,1888.7947613317028,1028.873425058994,681.7685167915472,4876.056672861717,113.18400544788295,21524.882638073468,0.003219483710434281
0,77,0,9794.368142412466,639.4606751651582,2763.0846977342844,3433.582100920232,10.550835025794246,622.9333991540877,8395.499239640058,548.033130623018,2368.5061891614805,2943.0431103549918,9.041675167107007,533.9883709935983,18439.670493716563,1291.2548213607895,5139.018167694446,6608.774142891481,22.03529812335148,1150.348408476787,0.005052629219994945
1,77,1,444.7509215916199,14361.14514824365,221.32026374291078,3193.924905838666,34.933061445767315,246.12253558244095,381.22990373240714,12307.845721538373,189.71492799036366,2737.624560251654,29.936340906954957,210.9801337012147,837.3240955088529,28999.27803714005,411.63010934351087,6147.494864441005,72.95729877653852,454.5055177359315,0.002731309996393339
2,77,2,710.4144093373383,339.5176976240862,9120.36655799058,1645.492115999388,21.174388888686636,403.2290940914603,608.9503219297914,290.97480729802544,7817.945160253436,1410.4087488799387,18.145667686533876,345.65436270316627,1337.4836877371206,685.583775548334,16962.82762377114,3167.1547174113084,44.2224687052073,744.6284743594392,0.0024288925559497287
3,77,3,2127.046559270783,2191.256495218926,494.2848490334256,14175.852142075752,20.27486639961002,992.2531972393466,1823.253681236278,1877.9593549872159,423.69918124637957,12150.61785444586,17.374810201618736,850.5751483650423,4004.5500748439244,4424.776415780057,919.312687476349,27284.917714620715,42.34382628809015,1832.3578215589334,0.004372830421437942
4,77,4,242.45287534313692,1111.7465694459463,239.39489712503607,908.1875690846484,2243.7003942627166,669.8561835933924,207.82483372025683,952.7934657678529,205.2084382209738,778.4392769837301,1922.7682062734416,574.2113246179395,456.4614140060682,2244.9357305007475,445.24683828465555,1748.0305835277686,4685.94257859116,1236.99900463097,0.002074577430718423
5,77,5,967.7459110339744,507.59626634537636,351.68863026595545,2468.119385937538,54.79411999225425,11145.034994528512,829.5287600093513,435.02217062208615,301.4662193039815,2115.5113059245923,46.95653309204801,9553.700426845822,1821.9568084064913,1024.9826950717782,654.1002024984341,4750.503439245456,114.43689210230306,20581.12999846179,0.0030092648382065677
0,78,0,9534.29009915156,640.8451721905359,2676.703172538855,3372.4478506368764,10.726704478710452,601.729791726214,8165.545315867932,548.891048122192,2292.4358407256696,2888.327024098259,9.187817275190064,515.3409212148952,17685.963608814836,1280.6341701229965,4901.616183010935,6404.07078840016,22.176259112726715,1093.2186164030916,0.004758274638907935
1,78,1,432.94107865492765,14392.238479719623,214.401191752666,3137.0577045192476,35.515352647377,237.74493754269918,370.78796219680225,12327.11301694739,183.62177073295703,2686.727547887058,30.420206992340468,203.61247990722478,803.0991381868562,28760.757171169018,392.6144527093406,5957.079396570492,73.42401054781185,431.9333947745209,0.0026687211037919076
2,78,2,691.5501817732619,340.25278777220547,8835.239151557244,1616.1944542857411,21.52733992816211,389.5038524745831,592.2710856017254,291.4303132976645,7566.852798699131,1384.1868948780598,18.43895914848906,333.58373959707956,1282.815104356809,679.9448063426162,16179.21316429274,3069.0537412197623,44.50536222025783,707.6479651512446,0.002267149188999115
3,78,3,2070.5653142311476,2196.0007871156663,478.83216342610007,13923.453898095733,20.612823504704664,958.4785637201197,1773.3145023899906,1880.8992031521427,410.09104946404693,11924.717577192952,17.655642165107647,820.8721469070944,3840.867271326796,4388.382354484172,876.8441362025691,26439.781527116083,42.61470202637556,1741.3573728436745,0.004164273318513826
4,78,4,236.0148215059353,1114.1536131910118,231.9107630503114,892.017469019829,2281.1001223299418,647.0554033344828,202.13248182942255,954.2850146208423,198.61766912403317,763.9667908433785,1953.846230403542,554.1592459214465,437.80391627336274,2226.4709944544716,424.6782238852522,1693.8862420107507,4715.918805748883,1175.5658810579898,0.002054571303021836
5,78,5,942.0485450318153,508.69526359124524,340.6938893876988,2424.1750083650118,55.707470630616385,10765.67670820962,806.8078487447397,435.70317531295416,291.78389698241756,2076.1804178771854,47.7154993906061,9220.074905041118,1747.4857710331564,1016.5521486381484,623.8834020926317,4603.359056866756,115.1689510670362,19559.008640454504,0.00279718651928841
0,79,0,11292.641837338146,860.3415237242355,546.728295850751,4528.838107211747,19.664967012652678,722.2711651088309,9669.69654586714,736.8412532566429,468.1447330364066,3878.148758683717,16.843318035175848,618.4406134097933,20654.198741646873,1701.9273558274203,986.5170140391298,8489.571653498308,40.2469834488423,1292.0678042876705,0.0044580162771955785
1,79,1,540.4521605387749,14153.395368841031,232.33061486386123,2903.742294888214,50.7483509789522,283.63081955358433,462.7799646216423,12121.704339306452,198.93675614937922,2486.5416492865634,43.46666916599707,242.85729030898077,988.4849351382156,27998.242665075166,419.21756416269193,5443.234598404363,103.86328340097295,507.3859624365496,0.002595366891845188
2,79,2,936.0195261846967,626.0025779049386,7947.910284801158,1826.1716144349878,22.915828977152195,536.9205652383858,801.4975512006346,536.1411850129564,6805.523633426988,1563.7929667626686,19.627726568446803,459.7352071618794,1711.9761344027445,1238.3581203229194,14341.216252237546,3423.2653950784397,46.90030697567561,960.4949073384712,0.0021057278599239085
3,79,3,2064.848211458466,2141.5667110494906,479.9618476150504,13516.529553001552,23.915543690401897,920.6122052290151,1768.0942958858848,1834.1491788884139,410.97490787406724,11574.51670091988,20.483996139042837,788.2690108895413,3776.599483549193,4236.446654448293,866.0435765906642,25337.524422457565,48.946356760139366,1646.8792443506345,0.003945385949578882
4,79,4,352.2603208872274,1426.2580253224708,248.82271846380402,931.5838581063463,2165.507416195234,909.2257542893473,301.63450299705784,1221.5215956295121,213.0583801728624,797.7367919537329,1854.7872516155362,778.519426462164,644.2827799908407,2821.4232172092143,448.97593028735463,1746.3083747776925,4432.000373144699,1626.5100708671148,0.0020241499561130024
5,79,5,908.2486233190075,581.2712917615704,398.9010584494966,2527.067492615525,67.41936604596938,10024.284235337911,777.7178008655027,497.8309837349979,341.56532766461737,2163.986308980829,57.74562567593232,8583.236865841622,1661.1832592469589,1149.8707028852557,719.7774178969362,4737.135672309148,137.98274401567616,17932.399280479327,0.0025868965264839567
0,80,0,11675.575202980835,671.9887369987865,418.36237233299073,4057.6228522405054,20.64167678367944,565.6087768808917,10007.448341381316,575.9724068647264,358.5834655897959,3477.9578033334897,17.69229641575123,484.7890394672797,21063.906551817745,1315.9118646285976,744.2054180076763,7510.522013344459,41.8130003100008,996.8210014959564,0.004156883113837149
1,80,1,462.14302263850203,14212.105780740689,222.5849335999956,2781.324284440506,45.26878091889384,251.61002080628228,396.1151673455773,12181.42555440492,190.78024735654998,2383.989062297757,38.80056348087089,215.6575097361094,833.7522797118143,27830.64296845071,395.94601356775274,5148.136735528664,91.69911778153832,443.43398330848987,0.002512439600727566
2,80,2,952.9159881733792,796.7231809795378,7345.664826051478,1981.6977596897282,23.16924140393048,560.0258937495768,816.7698258572104,682.8843147032298,6296.0584521451065,1698.5958129045118,19.858710653319573,480.0038935124845,1719.155842659692,1560.1712185802671,13066.86242343224,3668.0552111260918,46.93298457085623,986.9818063107583,0.0019470474581595788
3,80,3,2216.440381175023,2114.5326403904583,481.7686829071132,12780.650377423592,22.623704235578778,913.3000960157989,1899.7704379222064,1812.4001002146506,412.9297837329461,10954.828561085498,19.39112241475558,782.7988079225145,3998.680343802383,4140.751825784343,856.9959627261223,23656.54953650915,45.82791224420095,1609.5873218186234,0.0037199753151369976
4,80,4,281.84455829787703,1247.6708243578232,281.2978223067119,894.7683826680764,2221.498233817076,793.0204136080323,241.57652264920873,1069.3988278579889,241.10377666880143,766.9433044912446,1904.080063439187,679.7058679164405,508.47579968558193,2443.232677166682,500.3876478350952,1656.1858702965735,4499.9981015448375,1397.608090982582,0.0019837599490613467
5,80,5,808.0345341313225,582.1231856326898,363.0231408301189,2325.404701979956,80.02211427453194,9657.099278655021,692.588049649737,498.94719042177593,311.15153880174,1993.2013702786098,68.58817626092926,8277.198082315492,1457.7751949418625,1139.9339966182135,645.7650260499631,4304.245081454893,162.09752357005442,17019.536768118334,0.0023815489181674547
0,81,0,8494.721828853611,627.859941987819,2347.976566970252,3092.8828900880894,10.965782322384289,522.5720548274297,7281.300080112401,538.1371737510578,2012.5689000480875,2651.0774010880828,9.398531372681727,447.92525024309833,15107.845623271156,1216.1160016870974,4115.520040477978,5648.751356798474,21.964945147435966,906.9067576606407,0.0038593611284263025
1,81,1,385.7354866708656,14100.613391630492,188.07052620940098,2877.0058216598663,36.30692231773595,206.46951878532835,330.635409444338,12085.600197242024,161.20471447171582,2466.0374762473116,31.117866324248336,176.97638060655797,686.0297843122266,27311.79429105529,329.6489541361913,5254.479757607445,72.7243650964515,358.321115925708,0.002421279884902046
2,81,2,616.1472289772025,333.3583599633234,7750.181157277127,1482.2171894434587,22.00714339625182,338.2645023556604,528.1341706180608,285.72061009178225,6643.070372291435,1270.488613400403,18.86183963460312,289.9451098969542,1095.8166028433816,645.6892831290553,13584.473677804355,2707.078365873819,44.08127786411561,587.0470114678616,0.0017931437928085162
3,81,3,1844.801887707578,2151.5039616990484,420.0266621904761,12769.2448451703,21.072244140866967,832.3904174901868,1581.2826368405592,1844.048622686925,360.02599404403077,10945.211196479322,18.060558000177895,713.487609239602,3280.97643295832,4167.296271890776,736.220356751916,23321.37740345975,42.20863346363456,1444.586421451689,0.0034916666810479806
4,81,4,210.2810209601099,1091.5778932257335,203.42974254924317,818.0721214325375,2331.9415060497186,561.9350684593359,180.24359662517577,935.5886609517551,174.36987189684461,701.2139129290528,1998.655887882114,481.665454237008,373.98437125726554,2114.301700530305,356.57050162600416,1494.103129708037,4670.9815826687245,975.2199840088281,0.0019340636147737503
5,81,5,839.3325833491966,498.3877425433998,298.85318514175293,2223.218782919172,56.94908421112704,9349.448666780734,719.4387914649595,427.16687794310405,256.16210764518473,1905.6412035386516,48.80981026873005,8013.926682485399,1492.75130502211,965.3383951089792,523.8281718452697,4060.422124847038,114.07152486883741,16225.663232422145,0.0021837306346495734
0,82,0,8093.027795502763,618.5082580117908,2224.859447443996,2976.52108106083,10.950743774079843,493.34132392589356,6932.733747098427,529.7839589261176,1905.947544814275,2549.6519414695945,9.379531777051035,422.63323608258304,14192.686867846036,1184.766203131226,3843.930874187604,5364.456083466386,21.682283477008276,843.4489494344177,0.0035692788101533424
1,82,1,367.4950255269739,13890.591264897588,178.208970612802,2768.765835250047,36.257130758045186,194.92038429328852,314.8074156840798,11898.001905096156,152.66445275613265,2371.6913117927606,31.05496001967726,166.983442896642,644.4734844100965,26607.73378363974,307.894939153447,4990.027728379949,71.78849248757518,333.2487780411905,0.002323329620973361
2,82,2,587.0111759630684,328.39314109098365,7343.79721234625,1426.4525583002385,21.976962650430174,319.3432482423581,502.85162640668807,281.2855222509379,6291.135506364423,1221.88200104676,18.82370949365896,273.5734143488555,1029.4374391002987,629.0443011308747,12688.01445895435,2570.83417041437,43.51400635253105,545.9703336739966,0.001645639467798569
3,82,3,1757.565845617366,2119.4583034599177,398.0023909517527,12288.834663828551,21.04334552222955,785.8296033901906,1505.584357121579,1815.4244446068863,340.95262994531214,10526.467075402845,18.02404768965582,673.2006669284764,3082.231066885725,4059.8691033762843,687.6361022884065,22147.63882928482,41.66546056876877,1343.5062527084874,0.003263785349727857
4,82,4,200.33736027899255,1075.319344447567,192.762820110171,787.2942499942995,2328.7434656408477,530.5025174483648,171.61507577949766,921.0660197853161,165.1321498724491,674.3867281095837,1994.6155062342914,454.4683058677615,351.3302430458244,2059.7979095218743,333.039894483316,1418.9066073588187,4610.871828338278,906.9821831534841,0.0018759173163898871
5,82,5,799.6426561778172,490.964487205536,283.18269514049314,2139.575861852579,56.87098385051211,8826.47539346507,684.9982192306293,420.5361955230703,242.59121768657184,1832.7347939191104,48.71113882516682,7561.421834802111,1402.3277952425954,940.4532984710504,489.25998724851945,3856.06566712515,112.60356546574172,15090.325980770956,0.001995433709150567
0,83,0,7668.9097106461795,606.3598218761795,2096.8643331455633,2849.340593808155,10.87859717218623,463.1851703063869,6567.629225059378,519.2799501241401,1795.8042295428863,2440.0806352265645,9.31625451471302,396.6865412538588,13273.202601290848,1149.227201794093,3574.3749402280937,5071.383428449702,21.298350546565004,780.9085372595457,0.0032897460592778206
1,83,1,348.2363141572401,13617.759077644443,167.9566926143889,2650.4622928171602,36.01825851040873,183.0056129833452,298.2284419010769,11662.100619994198,143.842085636742,2269.767864591339,30.84545352204274,156.73183922616715,602.7207680537877,25809.59126065446,286.3037840048898,4717.4109612354605,70.51731796750741,308.5389056186284,0.0022200822270347638
2,83,2,556.2486403546754,321.9430039258941,6921.312023603814,1365.5032397948937,21.832172195290095,299.8229616085236,476.36951856681725,275.70848362639794,5927.575384587804,1169.371615314513,18.696718847204824,256.7779394800147,962.7445332770868,610.1750877789727,11798.266516153992,2430.383547982561,42.74349433556707,505.4874926838921,0.001505742394610709
3,83,3,1665.4599639513226,2077.828941995219,375.1055011821794,11763.758597592103,20.904706001186643,737.794709313184,1426.294472762987,1779.4300849737078,321.2492267142777,10074.092094796148,17.902451812466968,631.8709020827374,2882.546327957982,3938.0866849445747,639.4155702748585,20937.66204635348,40.927681155848596,1243.8873784894263,0.00303926718545033
4,83,4,189.83860756076206,1054.1984487890327,181.6732660168396,753.6548220854542,2313.401044048844,498.07483576867037,162.57716339127236,902.8040746735041,155.58928365121957,645.4049547506135,1981.1592046137494,426.5671626662032,328.5690397688388,1998.0109000112618,309.6854475014358,1341.388454508053,4529.2261135394,839.7308816873784,0.0018103404306364901
5,83,5,757.7370899945123,481.32120331981633,266.8913282977533,2048.156284025335,56.496301699618144,8286.945183901456,648.9235686594211,412.1982384654832,228.57204856283502,1753.9730060450295,48.382518209182024,7097.203954927359,1311.476897432695,912.2428625694014,454.9505948248938,3645.399872606649,110.60966953160425,13971.402058554395,0.0018180682585792656
0,84,0,7230.999745330917,591.7573238335332,1966.4590231681152,2714.1730798690837,10.753125383731662,432.6770732613475,6196.448819625074,507.1880700535898,1685.0203227726465,2326.0500091688164,9.216999335714963,370.7399843631914,12361.776161634076,1110.037084321619,3310.2554372644813,4773.828998611449,20.81911479163892,720.0564069203745,0.0030231431430873513
1,84,1,328.3513294582531,13289.813041145446,157.5113604024046,2524.7292022600445,35.602830377462084,170.95178795049782,281.37356928517016,11390.538580993945,134.96840779220662,2163.696349220669,30.516826711153076,146.4802900553617,561.3339482910098,24929.45118753181,265.1480814296173,4440.625238229649,68.93060260015369,284.4960775490336,0.002113033490084642
2,84,2,524.4857389781963,314.1898977419697,6490.8712813862585,1300.7262599561504,21.580363837297497,280.0748595632155,449.4467089837936,269.28837455489094,5561.900803819666,1114.7241682328747,18.49752439916512,239.98255389943137,896.6360854049495,589.3673368560011,10926.463098720686,2287.785102980092,41.781719820151,466.09748819301086,0.0013742683125595985
3,84,3,1570.3588944948106,2027.7901828891868,351.7774544494046,11205.707374206851,20.6635948719142,689.1992143923205,1345.6850865557312,1737.994525645281,301.431228851902,9603.306411754018,17.711719468653875,590.5413569546732,2684.6115102839913,3803.7928920733057,592.1675547666105,19709.18185347379,40.006764386579796,1146.9577212100733,0.002820600780390465
4,84,4,178.99844628763807,1028.810996933514,170.37489148919354,717.9028137468038,2286.7186913690693,465.2687003406486,153.38884667088288,881.7815056420087,145.99091629530093,615.2436846726877,1960.0519762563622,398.6661677929582,306.00730247803364,1929.8761728132938,286.80201533862993,1262.6848655556453,4427.313663042005,774.2950327701781,0.0017384769093889215
5,84,5,714.4687982402173,469.7299143264024,250.2931889490092,1950.9954905168313,55.844683489740504,7741.118279058727,612.2485821373705,402.59984811048264,214.4713442089348,1672.0057804213016,47.86705188120171,6632.988542931954,1221.4221642062962,881.1342141735845,421.33315765405166,3431.512499283449,108.12083320767343,12882.683548609939,0.0016525080843524899
0,85,0,6791.180968183425,575.4653228543312,1836.7936351295903,2575.465955816368,10.586725480222523,402.5153464789951,5820.277082950781,493.2870215420168,1574.0872243330934,2207.4820525761993,9.075497278944637,344.93203575534994,11469.183873211132,1067.7761709442914,3054.4204601886827,4475.777210315603,20.25236536370895,661.5199840554211,0.002771152142159098
1,85,1,308.3796678231754,12923.923784926186,147.12529518241874,2395.7035593285746,35.05189217781784,159.03481467005065,264.29204609449664,11078.34584867946,126.08277984725345,2053.4041999535634,30.04832350436654,136.28350536189552,520.8023655375871,23980.346520614803,244.65596092114842,4163.376871396446,67.05413570991901,261.3681912629355,0.0020036357240694564
2,85,2,492.58438584958657,305.53976040440887,6062.8728672351635,1234.252975685324,21.246417162998398,260.5509653825573,422.16186342426715,261.90769866893277,5195.733772453596,1057.9022743480539,18.213545020160627,223.27689041818218,831.8937340721293,566.9291658055994,10082.005174141066,2144.9483064844176,40.644314793905075,428.20645715302766,0.0012516812083888027
3,85,3,1474.8432876652894,1971.9619602129933,328.58177144915584,10633.042552504503,20.343834795644614,641.1554429800161,1263.9917310933045,1690.3594418561638,281.586542273902,9113.78795201061,17.439803995681874,549.43259708549,2490.7669122133684,3658.9763231607053,546.4015479825716,18478.64827152426,38.91767817631838,1053.7166896301676,0.002609800973984702
4,85,4,168.11103368492513,1000.4862274809442,159.1406241301024,681.2145732721121,2251.33272161445,432.8350256966992,144.0769729641387,857.613572265259,136.37962290625833,583.8822839243778,1929.960687767026,370.9142219440139,283.9117917017817,1856.4026547478372,264.63635821336413,1183.8497245519718,4306.790888135009,711.3493232051217,0.0016615518913016484
5,85,5,671.0119037278155,456.79751802822165,233.78922772423545,1851.290362816405,54.980511482758246,7201.488358843814,575.0804203203049,391.56536139878926,200.35165056604498,1586.777041566096,47.13218296714243,6171.253001440722,1133.2283649961923,847.5880045694734,388.77018456253256,3217.2676159270354,105.1775082401599,11835.395857549647,0.001499158978834881
